TABLE_CATALOG;TABLE_SCHEMA;TABLE_NAME;COLUMN_NAME;ORDINAL_POSITION;COLUMN_DEFAULT;IS_NULLABLE;DATA_TYPE;CHARACTER_MAXIMUM_LENGTH;CHARACTER_OCTET_LENGTH;NUMERIC_PRECISION;NUMERIC_SCALE;DATETIME_PRECISION;CHARACTER_SET_NAME;COLLATION_NAME;COLUMN_TYPE;COLUMN_KEY;EXTRA;PRIVILEGES;COLUMN_COMMENT;GENERATION_EXPRESSION;SRS_ID
def;performance_schema;table_io_waits_summary_by_table;MAX_TIMER_INSERT;28;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;MAX_TIMER_READ;13;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;MAX_TIMER_UPDATE;33;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;MAX_TIMER_WAIT;8;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;MAX_TIMER_WRITE;18;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;MIN_TIMER_DELETE;36;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;MIN_TIMER_FETCH;21;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;MIN_TIMER_INSERT;26;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;MIN_TIMER_READ;11;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;MIN_TIMER_UPDATE;31;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;MIN_TIMER_WAIT;6;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;MIN_TIMER_WRITE;16;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;OBJECT_NAME;3;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;OBJECT_SCHEMA;2;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;OBJECT_TYPE;1;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);MUL;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;SUM_TIMER_DELETE;35;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;SUM_TIMER_FETCH;20;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;SUM_TIMER_INSERT;25;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;SUM_TIMER_READ;10;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;SUM_TIMER_UPDATE;30;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;SUM_TIMER_WAIT;5;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_io_waits_summary_by_table;SUM_TIMER_WRITE;15;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;AVG_TIMER_READ;12;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;AVG_TIMER_READ_EXTERNAL;42;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;AVG_TIMER_READ_HIGH_PRIORITY;32;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;AVG_TIMER_READ_NO_INSERT;37;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;AVG_TIMER_READ_NORMAL;22;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;AVG_TIMER_READ_WITH_SHARED_LOCKS;27;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;AVG_TIMER_WAIT;7;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;AVG_TIMER_WRITE;17;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;AVG_TIMER_WRITE_ALLOW_WRITE;47;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;AVG_TIMER_WRITE_CONCURRENT_INSERT;52;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;AVG_TIMER_WRITE_EXTERNAL;67;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;AVG_TIMER_WRITE_LOW_PRIORITY;57;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;AVG_TIMER_WRITE_NORMAL;62;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;COUNT_READ;9;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;COUNT_READ_EXTERNAL;39;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;COUNT_READ_HIGH_PRIORITY;29;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;COUNT_READ_NO_INSERT;34;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;COUNT_READ_NORMAL;19;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;COUNT_READ_WITH_SHARED_LOCKS;24;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;COUNT_STAR;4;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;COUNT_WRITE;14;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;COUNT_WRITE_ALLOW_WRITE;44;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;COUNT_WRITE_CONCURRENT_INSERT;49;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;COUNT_WRITE_EXTERNAL;64;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;COUNT_WRITE_LOW_PRIORITY;54;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;COUNT_WRITE_NORMAL;59;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;MAX_TIMER_READ;13;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;MAX_TIMER_READ_EXTERNAL;43;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;MAX_TIMER_READ_HIGH_PRIORITY;33;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;MAX_TIMER_READ_NO_INSERT;38;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;MAX_TIMER_READ_NORMAL;23;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;MAX_TIMER_READ_WITH_SHARED_LOCKS;28;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;MAX_TIMER_WAIT;8;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;MAX_TIMER_WRITE;18;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;MAX_TIMER_WRITE_ALLOW_WRITE;48;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;MAX_TIMER_WRITE_CONCURRENT_INSERT;53;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;MAX_TIMER_WRITE_EXTERNAL;68;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;MAX_TIMER_WRITE_LOW_PRIORITY;58;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;MAX_TIMER_WRITE_NORMAL;63;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;MIN_TIMER_READ;11;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;MIN_TIMER_READ_EXTERNAL;41;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;MIN_TIMER_READ_HIGH_PRIORITY;31;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;MIN_TIMER_READ_NO_INSERT;36;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;MIN_TIMER_READ_NORMAL;21;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;MIN_TIMER_READ_WITH_SHARED_LOCKS;26;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;MIN_TIMER_WAIT;6;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;MIN_TIMER_WRITE;16;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;MIN_TIMER_WRITE_ALLOW_WRITE;46;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;MIN_TIMER_WRITE_CONCURRENT_INSERT;51;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;MIN_TIMER_WRITE_EXTERNAL;66;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;MIN_TIMER_WRITE_LOW_PRIORITY;56;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;MIN_TIMER_WRITE_NORMAL;61;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;OBJECT_NAME;3;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;OBJECT_SCHEMA;2;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;OBJECT_TYPE;1;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);MUL;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;SUM_TIMER_READ;10;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;SUM_TIMER_READ_EXTERNAL;40;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;SUM_TIMER_READ_HIGH_PRIORITY;30;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;SUM_TIMER_READ_NO_INSERT;35;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;SUM_TIMER_READ_NORMAL;20;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;SUM_TIMER_READ_WITH_SHARED_LOCKS;25;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;SUM_TIMER_WAIT;5;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;SUM_TIMER_WRITE;15;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;SUM_TIMER_WRITE_ALLOW_WRITE;45;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;SUM_TIMER_WRITE_CONCURRENT_INSERT;50;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;SUM_TIMER_WRITE_EXTERNAL;65;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;SUM_TIMER_WRITE_LOW_PRIORITY;55;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;table_lock_waits_summary_by_table;SUM_TIMER_WRITE_NORMAL;60;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;threads;CONNECTION_TYPE;16;NULL;YES;varchar;16;64;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(16);;;select,insert,update,references;;;NULL
def;performance_schema;threads;HISTORY;15;NULL;NO;enum;3;12;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;enum('YES','NO');;;select,insert,update,references;;;NULL
def;performance_schema;threads;INSTRUMENTED;14;NULL;NO;enum;3;12;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;enum('YES','NO');;;select,insert,update,references;;;NULL
def;performance_schema;threads;NAME;2;NULL;NO;varchar;128;512;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(128);MUL;;select,insert,update,references;;;NULL
def;performance_schema;threads;PARENT_THREAD_ID;12;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;threads;PROCESSLIST_COMMAND;8;NULL;YES;varchar;16;64;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(16);;;select,insert,update,references;;;NULL
def;performance_schema;threads;PROCESSLIST_DB;7;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;threads;PROCESSLIST_HOST;6;NULL;YES;varchar;255;255;NULL;NULL;NULL;ascii;ascii_general_ci;varchar(255);MUL;;select,insert,update,references;;;NULL
def;performance_schema;threads;PROCESSLIST_ID;4;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";MUL;;select,insert,update,references;;;NULL
def;performance_schema;threads;PROCESSLIST_INFO;11;NULL;YES;longtext;4294967295;4294967295;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;longtext;;;select,insert,update,references;;;NULL
def;performance_schema;threads;PROCESSLIST_STATE;10;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;threads;PROCESSLIST_TIME;9;NULL;YES;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;threads;PROCESSLIST_USER;5;NULL;YES;varchar;32;128;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(32);MUL;;select,insert,update,references;;;NULL
def;performance_schema;threads;RESOURCE_GROUP;18;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);MUL;;select,insert,update,references;;;NULL
def;performance_schema;threads;ROLE;13;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;threads;THREAD_ID;1;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";PRI;;select,insert,update,references;;;NULL
def;performance_schema;threads;THREAD_OS_ID;17;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";MUL;;select,insert,update,references;;;NULL
def;performance_schema;threads;TYPE;3;NULL;NO;varchar;10;40;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(10);;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_current;END_EVENT_ID;3;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_current;EVENT_ID;2;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";PRI;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_current;EVENT_NAME;4;NULL;NO;varchar;128;512;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(128);;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_current;NESTING_EVENT_ID;11;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_current;NESTING_EVENT_TYPE;12;NULL;YES;enum;11;44;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;enum('TRANSACTION','STATEMENT','STAGE','WAIT');;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_current;SOURCE;5;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_current;THREAD_ID;1;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";PRI;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_current;TIMER_END;7;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_current;TIMER_START;6;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_current;TIMER_WAIT;8;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_current;WORK_COMPLETED;9;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_current;WORK_ESTIMATED;10;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_history;END_EVENT_ID;3;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_history;EVENT_ID;2;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";PRI;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_history;EVENT_NAME;4;NULL;NO;varchar;128;512;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(128);;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_history;NESTING_EVENT_ID;11;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_history;NESTING_EVENT_TYPE;12;NULL;YES;enum;11;44;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;enum('TRANSACTION','STATEMENT','STAGE','WAIT');;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_history;SOURCE;5;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_history;THREAD_ID;1;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";PRI;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_history;TIMER_END;7;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_history;TIMER_START;6;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_history;TIMER_WAIT;8;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_history;WORK_COMPLETED;9;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_history;WORK_ESTIMATED;10;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_history_long;END_EVENT_ID;3;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_history_long;EVENT_ID;2;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_history_long;EVENT_NAME;4;NULL;NO;varchar;128;512;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(128);;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_history_long;NESTING_EVENT_ID;11;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
